UMAP_1	UMAP_2	CellType	cell_id
5.535134306	-6.281777325	Macrophages	cell613
6.812016	-7.452417794	Macrophages	cell614
5.668701162	-7.447732869	Macrophages	cell615
4.985379209	-8.166562977	Macrophages	cell616
5.957057466	-7.841997567	Macrophages	cell617
5.277796735	-9.323616448	Macrophages	cell618
3.64122056	-7.581103745	Macrophages	cell619
7.334865083	-8.307244721	Macrophages	cell620
5.83172225	-9.093001786	Macrophages	cell621
4.401605119	-7.956518593	Macrophages	cell622
5.34744214	-7.532383385	Macrophages	cell623
6.140693655	-6.313271466	DCs	cell624
5.235503187	-9.170919838	Macrophages	cell625
5.64757823	-8.175356808	Macrophages	cell626
3.59084033	-7.040298882	Macrophages	cell627
11.38018512	-6.752246323	Monocytes	cell628
3.763097276	-7.080242577	Macrophages	cell629
7.74046134	-8.097103539	Macrophages	cell630
3.653955927	-7.272004071	Macrophages	cell631
11.01539515	-6.264139596	Monocytes	cell632
4.442012777	-7.026603642	Macrophages	cell633
4.679709901	-8.619096222	Macrophages	cell634
5.436335077	-7.136529389	Macrophages	cell635
5.990498056	-6.949259224	DCs	cell636
6.866713991	-7.708531323	Macrophages	cell637
8.895039549	-7.466946068	Monocytes	cell638
3.660988798	-7.397622529	Macrophages	cell639
5.802352895	-7.19553751	Macrophages	cell640
3.778771391	-7.887392941	Macrophages	cell641
8.197451582	-7.863931599	Macrophages	cell642
4.590370645	-6.938837472	Macrophages	cell643
7.084848394	-5.233553353	DCs	cell644
7.134290208	-8.029222909	Macrophages	cell645
4.140538206	-7.822432461	Macrophages	cell646
8.128307333	-7.948121014	Macrophages	cell647
5.227614393	-7.192548695	Macrophages	cell648
8.8807516	-6.552716198	Monocytes	cell649
3.689658155	-7.302485409	Macrophages	cell650
6.427569379	-7.647159043	Macrophages	cell651
6.128649702	-5.761924687	DCs	cell652
5.434698095	-8.569644394	Macrophages	cell653
4.884901514	-6.90312809	Macrophages	cell654
6.632372369	-7.321186963	Macrophages	cell655
3.853467931	-7.169267121	Macrophages	cell656
8.771289816	-7.278181496	Monocytes	cell657
5.434702863	-7.687084618	Macrophages	cell658
7.264676084	-7.989274445	Macrophages	cell659
10.16109752	-6.420193615	Monocytes	cell660
4.231803884	-6.740486565	Macrophages	cell661
4.828190317	-8.259824219	Macrophages	cell662
11.34938239	-6.407613698	Monocytes	cell663
4.009932508	-7.236159745	Macrophages	cell664
5.883350839	-6.057550374	DCs	cell665
4.508381357	-7.431603852	Macrophages	cell666
-6.074223051	0.195509878	Epithelials	cell667
6.675488939	-8.147941533	Macrophages	cell668
6.278457632	-6.83224577	DCs	cell669
7.475884905	-7.410722676	Macrophages	cell670
4.848278513	-7.276248875	Macrophages	cell671
6.068375101	-7.357299748	Macrophages	cell672
4.185379495	-8.244081917	Macrophages	cell673
6.535750379	-6.552843037	DCs	cell674
5.221848001	-7.158021393	Macrophages	cell675
5.82323121	-7.086750451	Macrophages	cell676
10.84078406	-6.53039259	Monocytes	cell677
6.090322008	-7.567010346	Macrophages	cell678
11.44758986	-6.417079392	Monocytes	cell679
4.924693098	-8.191921654	Macrophages	cell680
9.376718511	-7.503306809	Monocytes	cell681
5.951303472	-7.434177342	Macrophages	cell682
6.098877897	-9.087358895	Macrophages	cell683
3.638986101	-7.35414404	Macrophages	cell684
6.179833402	-7.565141621	Macrophages	cell685
3.644093027	-7.081280652	Macrophages	cell686
9.401108732	-7.061003628	Monocytes	cell687
6.200658788	-7.337058964	Macrophages	cell688
4.626365175	-7.194305363	Macrophages	cell689
5.716957082	-9.065983239	Macrophages	cell690
4.329693308	-7.603175583	Macrophages	cell691
-5.52953435	0.0695191	Epithelials	cell692
11.14641093	-6.644766274	Monocytes	cell693
4.51859807	-9.19479126	Macrophages	cell694
5.245915403	-8.959388199	Macrophages	cell695
9.888242712	-6.59028143	Monocytes	cell696
5.990897646	-8.89157528	Macrophages	cell697
4.99784564	-6.812635842	Macrophages	cell698
3.058160295	-7.212165299	Macrophages	cell699
3.954500665	-8.537331048	Macrophages	cell700
10.97127913	-6.257035199	Monocytes	cell701
5.684259882	-8.162968579	Macrophages	cell702
4.717027654	-7.038450661	Macrophages	cell703
7.881605138	-7.763419571	Macrophages	cell704
3.641048898	-7.269482079	Macrophages	cell705
5.653207769	-8.305159989	Macrophages	cell706
6.690180292	-5.882621708	DCs	cell707
3.779090871	-7.494533482	Macrophages	cell708
4.274725427	-9.045110169	Macrophages	cell709
9.508548727	-6.501294079	Monocytes	cell710
5.145362844	-9.252594414	Macrophages	cell711
5.542888155	-7.661508027	Macrophages	cell712
4.566363802	-6.970314923	Macrophages	cell713
5.159779062	-7.734018746	Macrophages	cell714
4.085044851	-7.591932717	Macrophages	cell715
3.706544389	-6.957299176	Macrophages	cell716
4.323703279	-8.117710057	Macrophages	cell717
5.691773882	-7.376272145	Macrophages	cell718
6.532359113	-7.507924023	Macrophages	cell719
4.368866911	-7.359584752	Macrophages	cell720
5.717472543	-7.303924027	Macrophages	cell721
4.80674838	-8.381757203	Macrophages	cell722
4.629534712	-9.083147469	Macrophages	cell723
-5.958186159	0.365417478	Epithelials	cell724
4.572577467	-7.313690129	Macrophages	cell725
6.842722406	-8.175958577	Macrophages	cell726
3.920505037	-8.220429364	Macrophages	cell727
3.709857454	-7.476167145	Macrophages	cell728
11.21638583	-6.159790459	Monocytes	cell729
4.929985513	-7.096558037	Macrophages	cell730
5.798639288	-7.273387852	Macrophages	cell731
8.279520025	-7.424620572	Macrophages	cell732
-6.958393107	-2.744266692	Epithelials	cell733
9.91897582	-6.426456872	Monocytes	cell734
5.696658601	-6.475507203	DCs	cell735
5.1914997	-9.094518128	Macrophages	cell736
4.099909773	-8.665491524	Macrophages	cell737
5.711221208	-7.049146596	Macrophages	cell738
5.974268903	-7.814676228	Macrophages	cell739
6.230223169	-6.653787556	DCs	cell740
5.703948011	-8.952864113	Macrophages	cell741
7.693665495	-7.340153161	Macrophages	cell742
6.890665998	-5.813639107	DCs	cell743
6.964903345	-7.962695065	Macrophages	cell744
3.602062692	-7.206469002	Macrophages	cell745
4.475433817	-7.360860768	Macrophages	cell746
4.358388891	-8.578437272	Macrophages	cell747
6.797197332	-7.894424859	Epithelials	cell748
4.160299768	-8.234108391	Macrophages	cell749
7.421238889	-7.849792424	Macrophages	cell750
5.245036592	-8.841948929	Macrophages	cell751
3.616614809	-7.144051018	Macrophages	cell752
10.65367602	-6.436577263	Monocytes	cell753
3.611313572	-7.456023636	Macrophages	cell754
6.770606508	-7.736217442	Macrophages	cell755
-5.658397684	0.054932621	Epithelials	cell756
9.886144628	-6.558329526	Monocytes	cell757
8.180636396	-7.550973836	Macrophages	cell758
5.89128684	-7.229220334	Macrophages	cell759
5.70219182	-9.309277955	Macrophages	cell760
5.725854387	-8.03538126	Macrophages	cell761
4.3695259	-9.033066216	Macrophages	cell762
-6.166659842	0.357973573	Epithelials	cell763
4.903732767	-8.061088505	Macrophages	cell764
9.954371442	-6.314971867	Monocytes	cell765
7.866997709	-7.261403504	Monocytes	cell766
9.001502981	-6.665996495	Monocytes	cell767
4.141410818	-8.436086121	Macrophages	cell768
6.717392435	-7.421514454	Macrophages	cell769
4.341824999	-7.040856782	Macrophages	cell770
6.951729288	-8.170756283	Macrophages	cell771
5.579955568	-5.391579094	DCs	cell772
10.184947	-6.376898709	Monocytes	cell773
5.346293916	-9.260386887	Macrophages	cell774
4.265674104	-8.052997056	Macrophages	cell775
6.385198583	-6.268979016	DCs	cell776
7.406002035	-7.989014092	Macrophages	cell777
4.823757639	-8.845334473	Macrophages	cell778
6.923287859	-8.313845101	Macrophages	cell779
7.085402002	-7.483445588	Macrophages	cell780
6.038403024	-8.182483616	Macrophages	cell781
3.784911146	-7.786876145	Macrophages	cell782
-1.676782499	2.945841846	CD8s	cell783
3.67947196	-7.292139473	Macrophages	cell784
6.521836271	-7.443663064	Macrophages	cell785
10.27504729	-6.319488946	Monocytes	cell786
3.743362894	-7.97535986	Macrophages	cell787
6.862290373	-8.274785939	Macrophages	cell788
-5.841879378	0.260888216	Epithelials	cell789
11.05035209	-6.50018734	Monocytes	cell790
7.411017885	-8.21287531	Macrophages	cell791
5.67850398	-7.188146534	Macrophages	cell792
-5.942157755	0.055256513	Epithelials	cell793
5.359615316	-7.409032765	Macrophages	cell794
10.70234584	-6.459999981	Monocytes	cell795
9.705491056	-6.616568032	Monocytes	cell796
3.860898962	-7.531285229	Macrophages	cell797
9.52459239	-7.217916432	Monocytes	cell798
11.16996478	-6.577046814	Monocytes	cell799
11.22640323	-6.546276513	Monocytes	cell800
6.366030206	-8.436496201	Macrophages	cell801
6.973152628	-8.018683377	Macrophages	cell802
7.42801856	-7.870963517	Macrophages	cell803
4.357840528	-7.174976292	Macrophages	cell804
3.935697069	-6.899011078	Macrophages	cell805
-5.637348185	0.330695686	Epithelials	cell806
5.243175497	-8.330263558	Macrophages	cell807
9.8760538	-6.161214772	Monocytes	cell808
4.435857763	-8.019683781	Macrophages	cell809
3.779164304	-7.404178086	Macrophages	cell810
3.692997923	-7.338271561	Macrophages	cell811
8.88708209	-7.312165204	Monocytes	cell812
4.987662782	-7.303852025	Macrophages	cell813
4.727419367	-7.11874384	Macrophages	cell814
6.568028917	-7.767389241	Macrophages	cell815
10.10787391	-6.2065658	Monocytes	cell816
8.00362586	-7.856533948	Macrophages	cell817
4.084730615	-8.046040955	Macrophages	cell818
5.493916025	-7.056230012	Macrophages	cell819
4.197672834	-8.124344769	Macrophages	cell820
8.138715734	-6.875657502	Monocytes	cell821
3.844060411	-7.736795369	Macrophages	cell822
3.815010538	-7.951779309	Macrophages	cell823
6.67722558	-5.314803544	DCs	cell824
3.64080285	-7.314179841	Macrophages	cell825
4.427880277	-7.660559121	Macrophages	cell826
4.732402315	-6.853380147	Macrophages	cell827
4.917031755	-7.103450718	Macrophages	cell828
8.292448034	-7.567504349	Monocytes	cell829
8.199703207	-7.620212021	Macrophages	cell830
6.213939657	-7.342765751	Macrophages	cell831
8.39634036	-7.411071244	Monocytes	cell832
8.043156614	-7.963344517	Macrophages	cell833
4.802381982	-7.991827431	Macrophages	cell834
8.99356555	-6.597159806	Monocytes	cell835
6.612938394	-8.739515725	Macrophages	cell836
6.688763609	-4.998073044	DCs	cell837
4.890471449	-7.301879349	Macrophages	cell838
6.605799665	-7.489160004	Macrophages	cell839
5.07553195	-7.130284253	Macrophages	cell840
8.005129804	-7.920774403	Macrophages	cell841
-5.611222277	0.199034271	Epithelials	cell842
6.026558389	-7.375023785	Macrophages	cell843
3.463272085	-7.369926396	Macrophages	cell844
4.970411291	-6.817407074	Macrophages	cell845
6.515151968	-7.666372719	Macrophages	cell846
4.553464403	-7.37669796	Macrophages	cell847
10.68073462	-6.400018158	Monocytes	cell848
5.851894369	-8.37779564	Macrophages	cell849
4.903898229	-7.019628945	Macrophages	cell850
5.651819219	-9.045278969	Macrophages	cell851
8.720594396	-7.410005513	Monocytes	cell852
9.041499128	-7.561803761	Monocytes	cell853
10.02477931	-6.319440785	Monocytes	cell854
3.039125909	-7.274643841	Macrophages	cell855
6.68316554	-6.493779126	DCs	cell856
3.675589552	-6.811294499	Macrophages	cell857
6.550560941	-7.38292307	Macrophages	cell858
4.14041852	-7.309087697	Macrophages	cell859
4.094496717	-8.203111592	Macrophages	cell860
4.138500204	-7.974608841	Macrophages	cell861
4.128754129	-7.367239895	Macrophages	cell862
9.771011343	-6.686424199	Monocytes	cell863
4.917425146	-8.141133729	Macrophages	cell864
4.626336088	-6.959311429	Macrophages	cell865
4.030754079	-6.887885037	Macrophages	cell866
7.091872682	-5.896838608	DCs	cell867
8.683338155	-7.533602181	Macrophages	cell868
5.657706728	-6.930296841	DCs	cell869
-6.002197752	0.107457277	Epithelials	cell870
3.208714237	-6.983140889	Macrophages	cell871
6.076748361	-5.904912415	DCs	cell872
4.540549745	-7.159452382	Macrophages	cell873
7.080792894	-6.138895455	DCs	cell874
5.103804102	-6.70772213	Macrophages	cell875
5.27631854	-7.130013886	Macrophages	cell876
6.113526811	-7.462017479	Macrophages	cell877
6.599850168	-7.38207573	Macrophages	cell878
5.006203165	-8.050000134	Macrophages	cell879
-5.711187373	0.150229451	Epithelials	cell880
3.513661852	-6.990578118	Macrophages	cell881
9.088331213	-6.647612515	Monocytes	cell882
9.536305418	-6.723361435	Monocytes	cell883
5.591853609	-7.184142056	Macrophages	cell884
6.145227422	-7.38038725	Macrophages	cell885
-5.543941031	0.531965908	Epithelials	cell886
7.611858358	-7.997461739	Macrophages	cell887
3.691385259	-7.083450738	Macrophages	cell888
10.54501056	-6.620866719	Monocytes	cell889
4.834801664	-7.730469647	Macrophages	cell890
6.009438028	-6.790608826	Macrophages	cell891
6.198842992	-5.797588292	DCs	cell892
4.679956426	-6.927983227	Macrophages	cell893
5.046369543	-7.021916333	Macrophages	cell894
5.571585169	-9.29485077	Macrophages	cell895
6.609473695	-4.224685612	DCs	cell896
10.17293452	-6.954107705	Monocytes	cell897
7.375509729	-8.118422452	Macrophages	cell898
9.432192793	-6.811794701	Monocytes	cell899
6.41220807	-7.154546204	Macrophages	cell900
5.93582057	-7.533261242	Macrophages	cell901
5.929409017	-7.399305764	Macrophages	cell902
6.110950937	-7.694587174	Macrophages	cell903
11.13473796	-6.228983822	Monocytes	cell904
3.656867971	-6.999027196	Macrophages	cell905
6.679638853	-7.99199194	Macrophages	cell906
10.0978527	-6.960742417	Monocytes	cell907
8.10420989	-7.569440785	Macrophages	cell908
10.14238833	-6.226350251	Monocytes	cell909
4.418381204	-7.243602219	Macrophages	cell910
-5.582927237	0.207019714	Epithelials	cell911
4.312113752	-8.028508606	Macrophages	cell912
6.911072721	-7.529557171	Macrophages	cell913
9.48246478	-6.561957303	Monocytes	cell914
4.606249799	-6.961212578	Macrophages	cell915
3.725150575	-7.08474535	Macrophages	cell916
8.893741598	-7.203411522	Monocytes	cell917
3.56238245	-6.953326169	Macrophages	cell918
3.547772159	-7.217531148	Macrophages	cell919
4.491397371	-7.09078497	Macrophages	cell920
6.739329805	-5.695215645	DCs	cell921
4.274061193	-8.682383957	Macrophages	cell922
4.465645303	-7.035684529	Macrophages	cell923
10.93263434	-6.073491993	Monocytes	cell924
3.19495367	-7.32167286	Macrophages	cell925
4.609012594	-8.588406983	Macrophages	cell926
10.54186057	-6.329078141	Monocytes	cell927
5.538969507	-7.456841412	Macrophages	cell928
-4.797942648	-3.097895804	Epithelials	cell929
8.083598127	-7.967623654	Macrophages	cell930
3.964342107	-7.301718655	Macrophages	cell931
3.886332502	-7.777419987	Macrophages	cell932
11.43507003	-6.4741959	Monocytes	cell933
9.855131139	-6.431147042	Monocytes	cell934
5.483881464	-7.987977448	Macrophages	cell935
7.853204717	-7.81440157	Macrophages	cell936
5.854400625	-7.378449383	Macrophages	cell937
7.734853735	-7.947855893	Macrophages	cell938
4.602814188	-7.883534852	Macrophages	cell939
4.985962858	-7.82227129	Macrophages	cell940
4.623528948	-8.014477673	Macrophages	cell941
4.749885549	-7.247283879	Macrophages	cell942
10.41735934	-6.323596898	Monocytes	cell943
4.801706304	-6.819014969	Macrophages	cell944
-5.722390185	0.149260786	Epithelials	cell945
3.799470415	-7.902108136	Macrophages	cell946
4.161344518	-7.714916649	Macrophages	cell947
4.841058721	-9.142919961	Macrophages	cell948
8.511734953	-6.780104104	Monocytes	cell949
3.684380998	-7.287640515	Macrophages	cell950
7.442968836	-6.965892258	DCs	cell951
3.985263815	-7.693129483	Macrophages	cell952
5.893230428	-7.55419344	Macrophages	cell953
7.418415537	-8.305111352	Macrophages	cell954
9.854644766	-6.329534951	Monocytes	cell955
11.23324203	-6.348628464	Monocytes	cell956
4.955919733	-9.19038147	Macrophages	cell957
6.934288015	-7.498102608	Macrophages	cell958
4.0626583	-7.147962513	Macrophages	cell959
3.801518907	-7.967713776	Macrophages	cell960
4.365969171	-9.353334847	Macrophages	cell961
5.303659429	-7.131729546	Macrophages	cell962
3.888696661	-8.041744175	Macrophages	cell963
5.747186174	-7.565826359	DCs	cell964
4.100764742	-7.132379475	Macrophages	cell965
9.069591512	-6.95511097	Monocytes	cell966
5.091236105	-7.153687897	Macrophages	cell967
6.614125719	-6.323601189	DCs	cell968
8.161242475	-7.776856843	Macrophages	cell969
10.00922011	-6.688258591	Monocytes	cell970
6.837928762	-7.89698452	Macrophages	cell971
4.444375505	-7.544969979	Macrophages	cell972
7.360159864	-6.792217198	CD8s	cell973
8.593649854	-7.467506829	Monocytes	cell974
8.362886419	-7.489053193	Macrophages	cell975
5.439666261	-9.06661171	Macrophages	cell976
5.159930696	-7.24928135	Macrophages	cell977
9.433303823	-6.506390992	Monocytes	cell978
3.813864221	-7.609216157	Macrophages	cell979
5.385122766	-9.214101258	Macrophages	cell980
5.101771822	-6.850184384	Macrophages	cell981
5.628292074	-7.375230256	Macrophages	cell982
5.349056711	-7.460344258	Macrophages	cell983
9.825184812	-6.472230855	Monocytes	cell984
6.091282358	-4.219592276	DCs	cell985
11.27152442	-6.338133278	Monocytes	cell986
3.794199457	-7.52314848	Macrophages	cell987
6.942107191	-7.965251389	Macrophages	cell988
5.357140054	-9.314106408	Macrophages	cell989
7.025230398	-7.770635071	Macrophages	cell990
7.814990987	-7.95113987	Macrophages	cell991
10.30399894	-6.378400269	Monocytes	cell992
3.766039362	-7.817305031	Macrophages	cell993
4.382322302	-8.159898701	Macrophages	cell994
4.288941374	-7.076914254	Macrophages	cell995
6.031653394	-6.18221325	DCs	cell996
7.132588377	-6.170034829	DCs	cell997
5.063304414	-6.832613411	Macrophages	cell998
4.945644846	-8.112160149	Macrophages	cell999
5.581645002	-7.414142552	Macrophages	cell1000
4.293539514	-7.022670212	Macrophages	cell1001
6.03412961	-8.545022431	Macrophages	cell1002
4.537353029	-6.9747538	Macrophages	cell1003
6.39936017	-7.321162644	Macrophages	cell1004
8.711166372	-7.419319573	Monocytes	cell1005
4.720929613	-6.747641984	Macrophages	cell1006
3.994020929	-7.588528576	Macrophages	cell1007
10.31287288	-6.3536796	Monocytes	cell1008
9.112845411	-6.856437626	Monocytes	cell1009
3.957339754	-7.347222271	Macrophages	cell1010
