id	logFC	AveExpr	t	P.Value	adj.P.Val	B
SSBP1	-1.911465147	8.04457902924098	-33.08173263	9.32075757949066e-08	5.95494297561828e-06	9.01449511672375
WSB1	2.33079508022064	4.63611408557932	33.0747727653235	9.33193806169369e-08	5.95494297561828e-06	9.01323868161703
GRPEL1	-1.077198414	4.51915665926183	-33.04604211	9.37825857521638e-08	5.95830702849642e-06	9.00804869029539
DIS3L	-1.911538369	3.03624594078609	-33.00922738	9.43800757711957e-08	5.95830702849642e-06	9.00139043381968
IMP4	-1.34391758	4.90477882271623	-32.99946592	9.45392496196298e-08	5.95830702849642e-06	8.99962349307758
MTRNR2L2	1.35494040507714	12.1325015463599	32.9482654444615	9.53793225648318e-08	5.98661608639508e-06	8.99034529603085
MRPL47	-1.291428459	5.10745247842179	-32.73948019	9.88969647925538e-08	6.18206945223658e-06	8.95233064939623
FOXF2	-1.550058372	3.23992456429299	-32.64722529	1.00499666742586e-07	6.23544399761914e-06	8.9354405808521
KCTD12	-1.799313987	2.32256067605795	-32.64315001	1.00571164917096e-07	6.23544399761914e-06	8.93469315924886
TCP11L2	1.79619638355473	1.22636511583484	32.6203513355889	1.00972256703203e-07	6.23544399761914e-06	8.93050972978069
SLC25A13	-1.666949907	4.33368390000958	-32.49538694	1.03204373029008e-07	6.32466295118986e-06	8.9075171318603
TIMM13	-1.376717257	5.25096125746807	-32.49325533	1.03242947293338e-07	6.32466295118986e-06	8.90712401406205
USF2	-1.018011071	5.46326983802141	-32.40723146	1.0481388435153e-07	6.38383318181629e-06	8.89123341710111
KLHL2	0.979794898304473	2.72868215014885	32.3948385150624	1.05042504852609e-07	6.38383318181629e-06	8.88894000028304
HOXA7	-2.154263497	1.51724247122934	-32.37091711	1.05485455787834e-07	6.38541405292757e-06	8.88451018113281
ADSL	-1.358814955	5.89133950125063	-32.31546629	1.06520694340818e-07	6.42269462137649e-06	8.87422662225008
TCAF1	1.19723949759375	3.91875798103843	32.268083657151	1.07414763807752e-07	6.45120434398321e-06	8.86542263486742
COMMD6	1.6187661676836	4.72960412937244	32.0902198765029	1.10850436890897e-07	6.63154078509411e-06	8.83223635320706
ATAD3A	-1.180489869	5.13452826882047	-32.05042442	1.11636700897816e-07	6.65259172859941e-06	8.82478120604061
NEMP1	1.53704700222293	4.33381498263426	31.9020312588619	1.1462689631924e-07	6.73528324536103e-06	8.79688429133109
C6orf89	1.19944600776293	4.04102296546503	31.9012059482848	1.14643787737603e-07	6.73528324536103e-06	8.7967287072243
CALCOCO2	1.31078126601162	4.55512184263051	31.8958298829964	1.14753889812329e-07	6.73528324536103e-06	8.79571511671951
ZNF689	-2.290248836	2.19570722957486	-31.89438631	1.14783475484115e-07	6.73528324536103e-06	8.79544291349287
COPA	1.10079301795097	6.76800648318706	31.8716594545925	1.15250437435966e-07	6.7368719440146e-06	8.79115557190208
SLC25A37	1.13560547750055	5.41767422323601	31.816938089956	1.16383960090007e-07	6.7552398209777e-06	8.78081765598655
MANBA	1.57561642915446	3.45407158411464	31.8118498689648	1.16490023246804e-07	6.7552398209777e-06	8.77985532027879
GJB3	-2.472318443	3.05338407049949	-31.79280954	1.16887923771406e-07	6.7552398209777e-06	8.77625259934423
PIK3R3	-1.403519255	2.290648991	-31.70104962	1.18828018959158e-07	6.83911025705132e-06	8.75885422815315
SEZ6L2	1.49597866370655	4.7587550414332	31.6821505806946	1.19232284598936e-07	6.83911025705132e-06	8.75526340774937
FOXRED2	-1.083541797	3.87709210297545	-31.62578423	1.20447629358051e-07	6.87059615559314e-06	8.74453868533474
PARVA	-1.433855074	2.9172505515659	-31.58901055	1.21248366004474e-07	6.87059615559314e-06	8.73752960190602
AMOTL1	1.11466436659364	2.76588539569464	31.5842380954119	1.21352742209313e-07	6.87059615559314e-06	8.7366192615375
ZNF397	2.08022784398397	2.21121003860138	31.574060649598	1.21575681238377e-07	6.87059615559314e-06	8.73467737892004
RBMX	-1.615089001	7.08763343891888	-31.49843072	1.23247516037574e-07	6.87387844806749e-06	8.72022372972503
MATK	-1.711726511	4.02500724974781	-31.48770841	1.23486715651876e-07	6.87387844806749e-06	8.71817126076997
WDFY2	0.998521276048033	1.45032106549557	31.4818528888163	1.2361757406155e-07	6.87387844806749e-06	8.71705004567364
CCPG1	1.06673785968857	5.27119019901368	31.4743959014229	1.23784457567867e-07	6.87387844806749e-06	8.71562182423882
DDX39A	-1.720542604	6.18045466291676	-31.46235697	1.24054441066895e-07	6.87387844806749e-06	8.7133151870585
TIMM8B	-2.637706876	4.29008675323639	-31.44632614	1.24415020138756e-07	6.87387844806749e-06	8.7102420873867
SLC6A6	1.65733325942445	5.24199334491072	31.4183689409372	1.25046805210684e-07	6.87387844806749e-06	8.7048782729988
FKBP4	-0.959321737	5.98025204623789	-31.39925716	1.25480866411223e-07	6.87387844806749e-06	8.70120827335494
ERO1B	2.50801029861188	2.17623590157936	31.3436196085026	1.2675459535251e-07	6.87387844806749e-06	8.69050924070798
NCOA7	1.99472993214395	3.41639981818057	31.3370699845956	1.26905534289035e-07	6.87387844806749e-06	8.68924827911868
GAL	-2.657867645	7.51189444815987	-31.33324097	1.26993873255666e-07	6.87387844806749e-06	8.68851095712833
SH2B3	2.08242080583945	2.60180967255851	31.3321195830024	1.2701975845923e-07	6.87387844806749e-06	8.68829499992658
OXCT1	-0.907671617	6.65278401991723	-31.2880701	1.28041476221923e-07	6.89658117270187e-06	8.67980471953604
LOC728392	2.05299150193042	2.53562397450622	31.2752817327915	1.2833990429122e-07	6.89658117270187e-06	8.6773371911767
PSMD1	-1.696086772	4.51637017704644	-31.20237706	1.30056878632091e-07	6.96440942744923e-06	8.66324736324813
SEH1L	-1.206176335	4.66612199583321	-31.07393052	1.33147971729881e-07	7.0578853321523e-06	8.63832853051409
MOSPD2	1.37337405983165	3.32027373962016	31.0607451104757	1.33470135597673e-07	7.0578853321523e-06	8.6357636676578
TUBB	-1.284933682	9.52503252474772	-31.05429173	1.33628146968008e-07	7.0578853321523e-06	8.63450786908999
HMOX1	-1.851718881	5.12478112136881	-31.04732738	1.33798915646485e-07	7.0578853321523e-06	8.63315229477406
C12orf76	1.14645940799457	3.04911351196114	31.034800141276	1.34106734029143e-07	7.0578853321523e-06	8.6307130295924
PLEKHG4	-1.914814532	4.03241539587124	-31.00562947	1.34826740750101e-07	7.07147785817736e-06	8.62502850816621
UBTF	-1.2450313	5.16580469650709	-30.95710582	1.36034505851999e-07	7.07215591448987e-06	8.61555867927495
HSP90B1	0.909230168114783	9.53072891038676	30.9466756625303	1.36295770585708e-07	7.07215591448987e-06	8.61352085697441
CCNG1	1.57143541695305	6.28859494092184	30.936310775653	1.36555983982755e-07	7.07215591448987e-06	8.61149498624607
AP1M2	-3.248779474	4.04735421509829	-30.93110933	1.3668678750826e-07	7.07215591448987e-06	8.61047803533486
DKK1	-2.458620804	2.38334512210416	-30.89039499	1.37715749298895e-07	7.10140303202886e-06	8.60251088924833
RUSF1	2.03239347961801	4.91502223708205	30.848651049751	1.38780184939711e-07	7.13227695420025e-06	8.59432942873983
HECA	1.55721306746535	2.15700432142025	30.7880367221088	1.40343042215287e-07	7.1846361450308e-06	8.58242632185331
TBC1D22B	1.23078867139999	3.65963457380149	30.7728730681941	1.40737240842915e-07	7.1846361450308e-06	8.57944425872232
HBP1	1.71196713709758	3.92997434193554	30.7544652293661	1.41217524044598e-07	7.18520392273428e-06	8.57582187712183
TMEM251	1.53444394619996	2.62303181917047	30.6910319491205	1.42887378501709e-07	7.24609338329032e-06	8.56331963507476
GDI1	1.1934628723943	6.37829516848899	30.6481416943359	1.44029584503578e-07	7.27991117713627e-06	8.55484906659527
XPO1	-1.321148849	6.57132261421169	-30.58265124	1.45794398243036e-07	7.32875287149657e-06	8.54188821558138
COPB1	1.02302113242696	6.84389934747421	30.576812665951	1.45952962834244e-07	7.32875287149657e-06	8.54073115546245
WNT3	-2.074229406	1.55543866387118	-30.47546462	1.48737902983608e-07	7.42407281486965e-06	8.52060511223738
TRAPPC6A	2.61646235855293	3.1899149793424	30.4724825490219	1.48820787082271e-07	7.42407281486965e-06	8.52001173548132
HLA-C	1.31956879612175	8.63558986437302	30.3854753458171	1.51263118995824e-07	7.52141125786055e-06	8.50266888673436
SLC12A4	1.10249104366202	4.01889794815509	30.2757431240157	1.54410757457857e-07	7.65307686235303e-06	8.4807132617046
MAFG	1.69330993995043	5.0261513734211	30.2057829972269	1.5645768684065e-07	7.72519825943579e-06	8.46666674200404
PSMD14	-1.1039173	6.27530338852635	-30.18282005	1.57136479461178e-07	7.72519825943579e-06	8.46204797615981
CLTB	-1.28144308	6.26538136416173	-30.16009704	1.57811584874566e-07	7.72519825943579e-06	8.45747342655987
DDX56	-1.431672567	6.09888621092626	-30.15768047	1.57883581795847e-07	7.72519825943579e-06	8.45698669061379
NLRP1	1.88535929162169	2.81289528470825	30.1092692808906	1.59334051299247e-07	7.76943920740651e-06	8.44722629998734
SLIRP	-1.527945664	8.12955788050778	-30.09374883	1.59802373511789e-07	7.76943920740651e-06	8.44409327511345
ALG1	-1.696723874	4.6363567263446	-30.01522091	1.62196830832718e-07	7.84868347016796e-06	8.42821232899225
ITGAX	1.35933871961023	0.768077905598958	30.0004124880966	1.62653072174547e-07	7.84868347016796e-06	8.42521214402765
CDKN2C	-1.193665657	5.16675820831141	-29.9768646	1.63381678962263e-07	7.84868347016796e-06	8.42043778488034
STX16	1.13612166578415	5.40102868666264	29.9673417911985	1.6367741622153e-07	7.84868347016796e-06	8.41850578381459
SOS2	1.42415675367368	2.05983257778148	29.9190307661024	1.65187462639376e-07	7.84868347016796e-06	8.40869333557906
UBE2E3	-1.002679483	5.00372521541479	-29.91416888	1.65340333079414e-07	7.84868347016796e-06	8.40770481632623
CACYBP	-1.404671466	6.20991845886294	-29.9109344	1.65442125888999e-07	7.84868347016796e-06	8.40704707583976
DHX15	-1.38421365	5.85735617158368	-29.89542336	1.65931298373973e-07	7.84868347016796e-06	8.40389171834181
CPE	1.96381682240027	2.91772773387454	29.8458274359863	1.67506839089561e-07	7.84868347016796e-06	8.39378977928884
AMIGO3	-1.36641412	0.969664816683565	-29.8320881	1.67946405534097e-07	7.84868347016796e-06	8.39098782647423
ZNF532	-0.950553205	2.48118537897981	-29.83120442	1.67974723581742e-07	7.84868347016796e-06	8.39080756094552
OSMR	1.73433066692248	6.43336122268175	29.8234404477587	1.68223766688279e-07	7.84868347016796e-06	8.38922348287583
TOE1	-2.185188922	3.95784668061132	-29.80663644	1.687642701222e-07	7.84868347016796e-06	8.38579333035564
SELENOH	-1.203536929	5.32611243036088	-29.77159533	1.69897943918114e-07	7.84868347016796e-06	8.37863324511471
EPCAM	-1.448034154	3.66397577420196	-29.75763926	1.70351947403927e-07	7.84868347016796e-06	8.3757788171375
CUL1	-1.494631128	5.22519025430005	-29.75581958	1.70411248151406e-07	7.84868347016796e-06	8.37540652383575
ACAD11	2.0351401788834	3.3945786657242	29.7450249822327	1.7076352690578e-07	7.84868347016796e-06	8.37319748429409
METTL23	1.0052159757229	4.76862910250886	29.7328714156676	1.71161178674672e-07	7.84868347016796e-06	8.37070922493226
TUBA1B	-1.504751761	10.7068852361562	-29.73261866	1.71169459943591e-07	7.84868347016796e-06	8.3706574654502
HSPA4	-1.268563815	6.01160931409791	-29.69977635	1.72249535790902e-07	7.87463176309749e-06	8.36392750840722
MTRNR2L1	1.35655431162617	7.96595272183562	29.6644224158268	1.73421162386511e-07	7.90459851770659e-06	8.35667320112373
XRCC6	-1.256823361	7.93827337026332	-29.58647761	1.76037452661922e-07	7.95337740304086e-06	8.3406440763813
SNAP25	1.80080861931063	3.07043963723571	29.5578523861615	1.77009896878325e-07	7.95337740304086e-06	8.33474506218464
PAN2	1.64091362013356	3.37850683134756	29.5565152932014	1.77055473959924e-07	7.95337740304086e-06	8.33446935530259
PAGR1	-1.383690305	4.03803337229315	-29.55403121	1.77140184664076e-07	7.95337740304086e-06	8.33395710237492
HEBP1	0.942745270577637	5.5341228191374	29.5376132293648	1.77701258877811e-07	7.95337740304086e-06	8.33057022363513
FAM83H	-1.381589333	5.24700844912497	-29.52996629	1.7796330023754e-07	7.95337740304086e-06	8.32899198343712
TMEM59L	1.85785443242495	0.947788392334598	29.4877822077993	1.79417019957333e-07	7.95337740304086e-06	8.32027714677388
ZNF451	1.22519181764252	3.67538737500693	29.4740188728669	1.79894335301736e-07	7.95337740304086e-06	8.31743063998828
ETV5	3.36360292065905	1.87083528471954	29.4729512958252	1.79931421345275e-07	7.95337740304086e-06	8.31720978129061
GRAMD1A	1.28205172349773	4.79407296049333	29.4681235838227	1.80099240985908e-07	7.95337740304086e-06	8.3162109157658
SYDE1	-1.370155987	4.13356247157721	-29.44435412	1.80928192575033e-07	7.95337740304086e-06	8.311290186
SLC7A6	-1.155225347	4.43782702857488	-29.4425786	1.80990292757156e-07	7.95337740304086e-06	8.31092243450534
CLDND1	1.71903597229501	5.63253026434836	29.4332758501443	1.81316072855586e-07	7.95337740304086e-06	8.30899519924169
H2AJ	2.44825812352099	5.32163804432471	29.414292074084	1.81983017943195e-07	7.95337740304086e-06	8.30506016992756
CDH12	0.95152453301224	0.634947980219833	29.4058331379196	1.82281127552553e-07	7.95337740304086e-06	8.30330582102916
EIF4A1	-1.485530684	8.70367827088802	-29.35141337	1.84212751415397e-07	8.00956042332666e-06	8.29200537898621
PLIN4	1.17808009583958	0.794479438107689	29.3365745889634	1.84743614456984e-07	8.00956042332666e-06	8.28891984354593
DDN	-2.040460443	1.24521312099226	-29.32559043	1.8513773358522e-07	8.00956042332666e-06	8.28663466315168
CSK	-1.264032534	4.45302155575892	-29.29432308	1.86265041410016e-07	8.01565030562405e-06	8.28012427192398
FBXL5	0.975650008861074	2.61189365240524	29.2926588217461	1.86325269918522e-07	8.01565030562405e-06	8.27977751885494
PSMA3	-1.282945244	7.18889849407092	-29.2483023	1.87938957354996e-07	8.04766671238667e-06	8.27052731377735
CYBRD1	1.54422890168106	2.65898048296238	29.2433414849726	1.88120449430913e-07	8.04766671238667e-06	8.2694917646504
LENG8	1.71896759281751	6.80582650496351	29.2094616547218	1.89365461688261e-07	8.07836224444489e-06	8.26241405667593
HNRNPA2B1	-1.663386599	9.05675354205752	-29.17075519	1.90799696737552e-07	8.11693709871001e-06	8.25431640228959
THEG	1.63078101314868	0.921288192332897	29.1477562779089	1.91657940207157e-07	8.1191486278791e-06	8.24949898454571
PLXNA3	1.36653805600585	2.38615288653967	29.1314717282066	1.92268366175109e-07	8.1191486278791e-06	8.24608531836201
USO1	1.10959191345782	5.10083972067019	29.1268477293079	1.92442112433569e-07	8.1191486278791e-06	8.24511560545877
FH	-1.089603568	6.86982566725094	-29.111937	1.93003638210915e-07	8.12046900879165e-06	8.24198741732423
TMEM214	1.21752003896036	5.21896172676899	29.0433955444763	1.95609719067986e-07	8.17901145355455e-06	8.22758394969236
PSMD2	-1.371665229	7.01479718482512	-29.03979682	1.95747686844464e-07	8.17901145355455e-06	8.2268266208373
ATG13	1.11603142109391	5.07623314478857	29.0332959860089	1.95997205579792e-07	8.17901145355455e-06	8.22545828453833
ZFAND2B	1.27898248798248	3.94219216451775	28.9974867941076	1.97378364197991e-07	8.19686616581014e-06	8.21791459733378
HIF1AN	0.992201593097493	3.40617485185956	28.9944633043112	1.97495502134113e-07	8.19686616581014e-06	8.21727716620018
PYCR3	-1.935002767	2.79934447318702	-28.98028171	1.98046024599738e-07	8.19749963985132e-06	8.21428628785369
YPEL5	1.65131777535359	3.4383897845253	28.9508026936822	1.99196158659934e-07	8.22288185950645e-06	8.20806379840432
SLC37A3	1.17678168033763	3.7965958587095	28.8988791610947	2.01241095417186e-07	8.26463838702065e-06	8.19708587339837
CREM	0.865700989091817	4.63728229822883	28.8860213974124	2.01751280464817e-07	8.26463838702065e-06	8.19436390764472
CYP2S1	0.848994935980806	2.71621248762408	28.8736427456902	2.02243889589639e-07	8.26463838702065e-06	8.19174204855697
LOC107984203	1.54203614546475	2.32427679684103	28.8705730150676	2.02366268046539e-07	8.26463838702065e-06	8.19109166399331
ZNF277	1.71544155816735	3.86398912504622	28.8509935541481	2.03148874773627e-07	8.27453462010131e-06	8.18694148184969
ATP11B	1.25549007536932	2.9274165869742	28.8267532073963	2.04122707420287e-07	8.29214658923527e-06	8.18179884924911
OAZ1	-0.872039625	8.80805051588702	-28.74380803	2.07496651383118e-07	8.40690797865728e-06	8.16416411093247
NDST1	-1.240591203	2.53179340263841	-28.69307569	2.09592540067767e-07	8.46612430152906e-06	8.15334913940437
ABCA5	1.27237185087618	2.20592564576727	28.6595673508242	2.1099048740349e-07	8.46612430152906e-06	8.14619385219836
HPDL	-2.096454713	3.92294908091299	-28.6419415	2.11730218197297e-07	8.46612430152906e-06	8.14242620646253
BIRC3	2.74198807719666	4.26205259409303	28.6401035915718	2.11807527370435e-07	8.46612430152906e-06	8.14203318856012
TRUB2	-1.26831275	3.82300143210539	-28.63181873	2.12156431579289e-07	8.46612430152906e-06	8.14026119043165
PES1	-1.429858721	6.10610583268162	-28.61506484	2.12864058960202e-07	8.46612430152906e-06	8.13667600278641
MSH2	-1.074454996	5.77936201057729	-28.61299821	2.1295153837896e-07	8.46612430152906e-06	8.1362335935066
SNRPB	-1.433623194	8.13589093087063	-28.59709329	2.1362619815306e-07	8.46612430152906e-06	8.132827559
CDK12	-1.134989594	3.54660283174323	-28.58987048	2.13933405464691e-07	8.46612430152906e-06	8.13128007787016
ATAD5	1.62844655219289	3.41592373825411	28.5728621895042	2.14658868582263e-07	8.47293961942616e-06	8.1276342875012
CEP44	1.38328501464207	3.05380492385956	28.5593168348802	2.15238691319477e-07	8.47398600914599e-06	8.12472900500734
TMEM63B	1.1308874517038	3.68038855354156	28.5390072199492	2.16111513080745e-07	8.48653287905539e-06	8.1203699174207
ZKSCAN1	1.16674051498969	3.35225229144335	28.492508353722	2.18125529121266e-07	8.54371477875239e-06	8.11037634745699
PAQR4	-1.198341627	5.06200167909953	-28.46911421	2.19147130423777e-07	8.56183240418404e-06	8.10534137484774
EREG	3.29255299227174	4.18612619632365	28.4509275845079	2.19945205338835e-07	8.57114712408208e-06	8.10142389791943
EFTUD2	-1.029854516	5.35772830002338	-28.41726423	2.21431456549457e-07	8.59094576627377e-06	8.09416507563593
DDX1	-1.066194095	6.08914306054321	-28.41402343	2.21575160148752e-07	8.59094576627377e-06	8.09346574223158
RNASEH1	-0.836816377	3.58818117825437	-28.35783337	2.24084227833401e-07	8.64457938600413e-06	8.08132588938858
TNFAIP2	1.67230539376408	6.23949484304184	28.3561992608659	2.24157693786818e-07	8.64457938600413e-06	8.08097242651685
SSB	-1.268572949	6.58992449820048	-28.34192373	2.24800692311388e-07	8.64457938600413e-06	8.07788359825174
CAMKK1	-0.980923826	3.80155836095575	-28.33272275	2.25216269997757e-07	8.64457938600413e-06	8.07589181674678
PSMA2	-1.159895682	7.05042536945002	-28.27634033	2.27782658896507e-07	8.70524442167273e-06	8.06367021325332
OSBPL7	1.16307795028934	3.62179257785078	28.273047560508	2.27933595369949e-07	8.70524442167273e-06	8.06295560067648
