UMAP_1	UMAP_2	CellType_final	RRM2_Group	cell_id
10.10583781	-6.573204938	Monocytes	RRM2high	cell485
9.571973791	-6.567331257	Monocytes	RRM2high	cell486
6.352218141	-6.713878098	DCs	RRM2high	cell487
10.84878158	-6.380958977	Monocytes	RRM2high	cell488
5.705338945	-7.242476407	Macrophages	RRM2high	cell489
3.75336503	-7.094319764	Macrophages	RRM2high	cell490
-5.92253686	0.015790877	nonMalignant	RRM2high	cell491
5.054542055	-7.51304144	Macrophages	RRM2high	cell492
4.124839773	-7.114818993	Macrophages	RRM2high	cell493
5.032343378	-9.211976471	Macrophages	RRM2high	cell494
7.193682661	-7.301141205	Macrophages	RRM2high	cell495
5.586031427	-6.799538556	Monocytes	RRM2high	cell496
3.583199014	-7.417698327	Macrophages	RRM2high	cell497
11.24998282	-6.372930947	Monocytes	RRM2high	cell498
4.688296785	-7.68777174	Macrophages	RRM2high	cell499
11.31148242	-6.355259839	Monocytes	RRM2high	cell500
6.582478037	-5.770806733	DCs	RRM2high	cell501
4.169424047	-6.966082993	Macrophages	RRM2high	cell502
6.738589754	-7.51551384	Macrophages	RRM2high	cell503
11.00159644	-6.293574276	Monocytes	RRM2high	cell504
4.754577627	-6.762470189	Macrophages	RRM2high	cell505
7.34700202	-7.569550458	Macrophages	RRM2high	cell506
4.269521703	-7.953911725	Macrophages	RRM2high	cell507
7.586210718	-7.904287758	Macrophages	RRM2high	cell508
6.16944932	-5.078300419	DCs	RRM2high	cell509
8.797183981	-7.309926453	Monocytes	RRM2high	cell510
9.358978262	-6.969869557	Monocytes	RRM2high	cell511
6.086328973	-7.510709229	Macrophages	RRM2high	cell512
8.30709361	-7.581631127	Macrophages	RRM2high	cell513
4.368242731	-7.13247675	Macrophages	RRM2high	cell514
3.72169589	-6.71274704	Macrophages	RRM2high	cell515
3.799537172	-7.396361294	Macrophages	RRM2high	cell516
9.622487058	-7.306303444	Monocytes	RRM2high	cell517
-6.265025626	0.61169773	nonMalignant	RRM2high	cell518
4.454571237	-7.390974942	Macrophages	RRM2high	cell519
4.467788686	-7.962944928	Macrophages	RRM2high	cell520
10.70994567	-6.22766203	Monocytes	RRM2high	cell521
5.105607023	-6.685219708	Macrophages	RRM2high	cell522
3.570854654	-7.441012326	Macrophages	RRM2high	cell523
-6.213608752	0.435091373	nonMalignant	RRM2high	cell524
3.849871149	-7.029523793	Macrophages	RRM2high	cell525
6.513276567	-8.252814236	Macrophages	RRM2high	cell526
-6.040311823	0.123424527	nonMalignant	RRM2high	cell527
8.426569929	-7.674938622	Macrophages	RRM2high	cell528
5.977743616	-7.273201886	Macrophages	RRM2high	cell529
4.315244665	-7.512315693	Macrophages	RRM2high	cell530
5.900330057	-7.515215817	Macrophages	RRM2high	cell531
7.721876135	-7.150650445	Macrophages	RRM2high	cell532
4.157274713	-7.47917408	Macrophages	RRM2high	cell533
4.262936105	-7.447547856	Macrophages	RRM2high	cell534
5.237055292	-6.750966969	Macrophages	RRM2high	cell535
4.981188764	-6.739589634	Macrophages	RRM2high	cell536
11.25610827	-6.336467686	Monocytes	RRM2high	cell537
6.20527934	-7.604963246	Macrophages	RRM2high	cell538
3.609949817	-7.20384163	Macrophages	RRM2high	cell539
4.626625051	-7.936691227	Macrophages	RRM2high	cell540
8.256356229	-7.758450451	Macrophages	RRM2high	cell541
4.703284731	-7.114048424	Macrophages	RRM2high	cell542
3.962703695	-6.760282937	Macrophages	RRM2high	cell543
10.84237575	-6.402094784	Monocytes	RRM2high	cell544
3.82483243	-6.829898301	Macrophages	RRM2high	cell545
8.186597814	-7.854124489	Macrophages	RRM2high	cell546
3.573995342	-7.307232323	Macrophages	RRM2high	cell547
7.357339372	-8.256100121	DCs	RRM2high	cell548
7.872302046	-7.77299017	Monocytes	RRM2high	cell549
6.248335352	-7.626989785	Macrophages	RRM2high	cell550
6.451111307	-4.197021428	DCs	RRM2high	cell551
7.105743398	-7.443300667	Macrophages	RRM2high	cell552
4.589232435	-8.316774788	Macrophages	RRM2high	cell553
6.906814565	-7.405348721	Macrophages	RRM2high	cell554
7.789931287	-7.996992055	Macrophages	RRM2high	cell555
6.126030912	-8.649098816	Macrophages	RRM2high	cell556
4.090446939	-6.772185269	Macrophages	RRM2high	cell557
4.075089922	-7.752024117	Macrophages	RRM2high	cell558
-5.772237788	0.78567892	nonMalignant	RRM2high	cell559
7.757879247	-8.070440236	Macrophages	RRM2high	cell560
10.12546824	-6.426696721	Monocytes	RRM2high	cell561
11.19995784	-6.456411305	Monocytes	RRM2high	cell562
5.351032724	-8.137588444	Macrophages	RRM2high	cell563
7.098007669	-7.873152676	Macrophages	RRM2high	cell564
3.189579239	-7.413469735	Macrophages	RRM2high	cell565
5.71613883	-6.966897431	Macrophages	RRM2high	cell566
7.829955091	-7.769840661	Macrophages	RRM2high	cell567
8.731235494	-7.484000149	Monocytes	RRM2high	cell568
9.394456854	-6.805905762	Monocytes	RRM2high	cell569
3.919167509	-7.182489815	Macrophages	RRM2high	cell570
6.166115274	-7.296987	Macrophages	RRM2high	cell571
4.073677053	-7.997914734	Macrophages	RRM2high	cell572
3.666872492	-7.107293072	Macrophages	RRM2high	cell573
3.909821977	-7.31516594	Macrophages	RRM2high	cell574
3.920021524	-7.584408703	Macrophages	RRM2high	cell575
4.774721613	-6.998347703	Macrophages	RRM2high	cell576
4.473222246	-7.121034089	Macrophages	RRM2high	cell577
10.09425067	-6.786762658	Monocytes	RRM2high	cell578
9.034370413	-6.648232403	Monocytes	RRM2high	cell579
4.32047986	-9.080722275	Macrophages	RRM2high	cell580
6.311058511	-4.978514615	DCs	RRM2high	cell581
6.278042783	-7.496159974	Macrophages	RRM2high	cell582
5.474249353	-6.864704075	Macrophages	RRM2high	cell583
6.213037958	-7.985083523	Macrophages	RRM2high	cell584
10.90117358	-6.323392335	Monocytes	RRM2high	cell585
5.687250604	-7.273514691	Macrophages	RRM2high	cell586
10.06943606	-6.823862019	Monocytes	RRM2high	cell587
8.898602476	-7.32548708	Monocytes	RRM2high	cell588
9.744825353	-7.141589108	Monocytes	RRM2high	cell589
10.66590308	-6.532648984	Monocytes	RRM2high	cell590
9.490118971	-6.825799408	Monocytes	RRM2high	cell591
4.272077074	-6.880342427	Macrophages	RRM2high	cell592
4.950573435	-7.844667855	Macrophages	RRM2high	cell593
6.067336073	-8.251307908	Macrophages	RRM2high	cell594
9.04316329	-7.03749508	Monocytes	RRM2high	cell595
6.684822073	-6.151427212	DCs	RRM2high	cell596
6.051343431	-8.531451645	Macrophages	RRM2high	cell597
7.581954946	-8.006776753	Macrophages	RRM2high	cell598
5.01021718	-9.233128014	Macrophages	RRM2high	cell599
8.074140539	-7.951982441	Macrophages	RRM2high	cell600
3.896100034	-6.75304884	Macrophages	RRM2high	cell601
5.296625127	-7.376292172	Macrophages	RRM2high	cell602
5.568878641	-6.022156182	DCs	RRM2high	cell603
9.389255514	-7.029494229	Monocytes	RRM2high	cell604
5.378177633	-7.23943657	Macrophages	RRM2high	cell605
8.130066862	-7.735968056	Macrophages	RRM2high	cell606
7.604150762	-8.173595849	Macrophages	RRM2high	cell607
4.81703042	-6.860253754	Macrophages	RRM2high	cell608
7.484504213	-7.809616032	Macrophages	RRM2high	cell609
5.806515207	-5.961668435	Macrophages	RRM2high	cell610
11.09632968	-6.268149319	Monocytes	RRM2high	cell611
11.2024927	-6.291295949	Monocytes	RRM2high	cell612
5.535134306	-6.281777325	Macrophages	RRM2high	cell613
6.812016	-7.452417794	Macrophages	RRM2high	cell614
5.668701162	-7.447732869	Macrophages	RRM2high	cell615
4.985379209	-8.166562977	Macrophages	RRM2high	cell616
5.957057466	-7.841997567	Macrophages	RRM2high	cell617
5.277796735	-9.323616448	Macrophages	RRM2high	cell618
3.64122056	-7.581103745	Macrophages	RRM2high	cell619
7.334865083	-8.307244721	Macrophages	RRM2high	cell620
5.83172225	-9.093001786	Macrophages	RRM2high	cell621
4.401605119	-7.956518593	Macrophages	RRM2high	cell622
5.34744214	-7.532383385	Macrophages	RRM2high	cell623
6.140693655	-6.313271466	DCs	RRM2high	cell624
5.235503187	-9.170919838	Macrophages	RRM2high	cell625
5.64757823	-8.175356808	Macrophages	RRM2high	cell626
3.59084033	-7.040298882	Macrophages	RRM2high	cell627
11.38018512	-6.752246323	Monocytes	RRM2high	cell628
3.763097276	-7.080242577	Macrophages	RRM2high	cell629
7.74046134	-8.097103539	Macrophages	RRM2high	cell630
3.653955927	-7.272004071	Macrophages	RRM2high	cell631
11.01539515	-6.264139596	Monocytes	RRM2high	cell632
4.442012777	-7.026603642	Macrophages	RRM2high	cell633
4.679709901	-8.619096222	Macrophages	RRM2high	cell634
5.436335077	-7.136529389	Macrophages	RRM2high	cell635
5.990498056	-6.949259224	DCs	RRM2high	cell636
6.866713991	-7.708531323	Macrophages	RRM2high	cell637
8.895039549	-7.466946068	Monocytes	RRM2high	cell638
3.660988798	-7.397622529	Macrophages	RRM2high	cell639
5.802352895	-7.19553751	Macrophages	RRM2high	cell640
3.778771391	-7.887392941	Macrophages	RRM2high	cell641
8.197451582	-7.863931599	Macrophages	RRM2high	cell642
4.590370645	-6.938837472	Macrophages	RRM2high	cell643
7.084848394	-5.233553353	DCs	RRM2high	cell644
7.134290208	-8.029222909	Macrophages	RRM2high	cell645
4.140538206	-7.822432461	Macrophages	RRM2high	cell646
8.128307333	-7.948121014	Macrophages	RRM2high	cell647
5.227614393	-7.192548695	Macrophages	RRM2high	cell648
8.8807516	-6.552716198	Monocytes	RRM2high	cell649
3.689658155	-7.302485409	Macrophages	RRM2high	cell650
6.427569379	-7.647159043	Macrophages	RRM2high	cell651
6.128649702	-5.761924687	DCs	RRM2high	cell652
5.434698095	-8.569644394	Macrophages	RRM2high	cell653
4.884901514	-6.90312809	Macrophages	RRM2high	cell654
6.632372369	-7.321186963	Macrophages	RRM2high	cell655
3.853467931	-7.169267121	Macrophages	RRM2high	cell656
8.771289816	-7.278181496	Monocytes	RRM2high	cell657
5.434702863	-7.687084618	Macrophages	RRM2high	cell658
7.264676084	-7.989274445	Macrophages	RRM2high	cell659
10.16109752	-6.420193615	Monocytes	RRM2high	cell660
4.231803884	-6.740486565	Macrophages	RRM2high	cell661
4.828190317	-8.259824219	Macrophages	RRM2high	cell662
11.34938239	-6.407613698	Monocytes	RRM2high	cell663
4.009932508	-7.236159745	Macrophages	RRM2high	cell664
5.883350839	-6.057550374	DCs	RRM2high	cell665
4.508381357	-7.431603852	Macrophages	RRM2high	cell666
-6.074223051	0.195509878	nonMalignant	RRM2high	cell667
6.675488939	-8.147941533	Macrophages	RRM2high	cell668
6.278457632	-6.83224577	DCs	RRM2high	cell669
7.475884905	-7.410722676	Macrophages	RRM2high	cell670
4.848278513	-7.276248875	Macrophages	RRM2high	cell671
6.068375101	-7.357299748	Macrophages	RRM2high	cell672
4.185379495	-8.244081917	Macrophages	RRM2high	cell673
6.535750379	-6.552843037	DCs	RRM2high	cell674
5.221848001	-7.158021393	Macrophages	RRM2high	cell675
5.82323121	-7.086750451	Macrophages	RRM2high	cell676
10.84078406	-6.53039259	Monocytes	RRM2high	cell677
6.090322008	-7.567010346	Macrophages	RRM2high	cell678
11.44758986	-6.417079392	Monocytes	RRM2high	cell679
4.924693098	-8.191921654	Macrophages	RRM2high	cell680
9.376718511	-7.503306809	Monocytes	RRM2high	cell681
5.951303472	-7.434177342	Macrophages	RRM2high	cell682
6.098877897	-9.087358895	Macrophages	RRM2high	cell683
3.638986101	-7.35414404	Macrophages	RRM2high	cell684
6.179833402	-7.565141621	Macrophages	RRM2high	cell685
3.644093027	-7.081280652	Macrophages	RRM2high	cell686
9.401108732	-7.061003628	Monocytes	RRM2high	cell687
6.200658788	-7.337058964	Macrophages	RRM2high	cell688
4.626365175	-7.194305363	Macrophages	RRM2high	cell689
5.716957082	-9.065983239	Macrophages	RRM2high	cell690
4.329693308	-7.603175583	Macrophages	RRM2high	cell691
-5.52953435	0.0695191	nonMalignant	RRM2high	cell692
11.14641093	-6.644766274	Monocytes	RRM2high	cell693
4.51859807	-9.19479126	Macrophages	RRM2high	cell694
5.245915403	-8.959388199	Macrophages	RRM2high	cell695
9.888242712	-6.59028143	Monocytes	RRM2high	cell696
5.990897646	-8.89157528	Macrophages	RRM2high	cell697
4.99784564	-6.812635842	Macrophages	RRM2high	cell698
3.058160295	-7.212165299	Macrophages	RRM2high	cell699
3.954500665	-8.537331048	Macrophages	RRM2high	cell700
10.97127913	-6.257035199	Monocytes	RRM2high	cell701
5.684259882	-8.162968579	Macrophages	RRM2high	cell702
4.717027654	-7.038450661	Macrophages	RRM2high	cell703
7.881605138	-7.763419571	Macrophages	RRM2high	cell704
3.641048898	-7.269482079	Macrophages	RRM2high	cell705
5.653207769	-8.305159989	Macrophages	RRM2high	cell706
6.690180292	-5.882621708	DCs	RRM2high	cell707
3.779090871	-7.494533482	Macrophages	RRM2high	cell708
4.274725427	-9.045110169	Macrophages	RRM2high	cell709
9.508548727	-6.501294079	Monocytes	RRM2high	cell710
5.145362844	-9.252594414	Macrophages	RRM2high	cell711
5.542888155	-7.661508027	Macrophages	RRM2high	cell712
4.566363802	-6.970314923	Macrophages	RRM2high	cell713
5.159779062	-7.734018746	Macrophages	RRM2high	cell714
4.085044851	-7.591932717	Macrophages	RRM2high	cell715
3.706544389	-6.957299176	Macrophages	RRM2high	cell716
4.323703279	-8.117710057	Macrophages	RRM2high	cell717
5.691773882	-7.376272145	Macrophages	RRM2high	cell718
6.532359113	-7.507924023	Macrophages	RRM2high	cell719
4.368866911	-7.359584752	Macrophages	RRM2high	cell720
5.717472543	-7.303924027	Macrophages	RRM2high	cell721
4.80674838	-8.381757203	Macrophages	RRM2high	cell722
4.629534712	-9.083147469	Macrophages	RRM2high	cell723
-5.958186159	0.365417478	nonMalignant	RRM2high	cell724
4.572577467	-7.313690129	Macrophages	RRM2high	cell725
6.842722406	-8.175958577	Macrophages	RRM2high	cell726
3.920505037	-8.220429364	Macrophages	RRM2high	cell727
3.709857454	-7.476167145	Macrophages	RRM2high	cell728
11.21638583	-6.159790459	Monocytes	RRM2high	cell729
4.929985513	-7.096558037	Macrophages	RRM2high	cell730
5.798639288	-7.273387852	Macrophages	RRM2high	cell731
8.279520025	-7.424620572	Macrophages	RRM2high	cell732
-6.958393107	-2.744266692	Malignant	RRM2high	cell733
9.91897582	-6.426456872	Monocytes	RRM2high	cell734
5.696658601	-6.475507203	DCs	RRM2high	cell735
5.1914997	-9.094518128	Macrophages	RRM2high	cell736
4.099909773	-8.665491524	Macrophages	RRM2high	cell737
5.711221208	-7.049146596	Macrophages	RRM2high	cell738
5.974268903	-7.814676228	Macrophages	RRM2high	cell739
6.230223169	-6.653787556	DCs	RRM2high	cell740
5.703948011	-8.952864113	Macrophages	RRM2high	cell741
7.693665495	-7.340153161	Macrophages	RRM2high	cell742
6.890665998	-5.813639107	DCs	RRM2high	cell743
6.964903345	-7.962695065	Macrophages	RRM2high	cell744
3.602062692	-7.206469002	Macrophages	RRM2high	cell745
4.475433817	-7.360860768	Macrophages	RRM2high	cell746
4.358388891	-8.578437272	Macrophages	RRM2high	cell747
6.797197332	-7.894424859	nonMalignant	RRM2high	cell748
4.160299768	-8.234108391	Macrophages	RRM2high	cell749
7.421238889	-7.849792424	Macrophages	RRM2high	cell750
5.245036592	-8.841948929	Macrophages	RRM2high	cell751
3.616614809	-7.144051018	Macrophages	RRM2high	cell752
10.65367602	-6.436577263	Monocytes	RRM2high	cell753
3.611313572	-7.456023636	Macrophages	RRM2high	cell754
6.770606508	-7.736217442	Macrophages	RRM2high	cell755
-5.658397684	0.054932621	nonMalignant	RRM2high	cell756
9.886144628	-6.558329526	Monocytes	RRM2high	cell757
8.180636396	-7.550973836	Macrophages	RRM2high	cell758
5.89128684	-7.229220334	Macrophages	RRM2high	cell759
5.70219182	-9.309277955	Macrophages	RRM2high	cell760
5.725854387	-8.03538126	Macrophages	RRM2high	cell761
4.3695259	-9.033066216	Macrophages	RRM2high	cell762
-6.166659842	0.357973573	nonMalignant	RRM2high	cell763
4.903732767	-8.061088505	Macrophages	RRM2high	cell764
9.954371442	-6.314971867	Monocytes	RRM2high	cell765
7.866997709	-7.261403504	Monocytes	RRM2high	cell766
9.001502981	-6.665996495	Monocytes	RRM2high	cell767
4.141410818	-8.436086121	Macrophages	RRM2high	cell768
6.717392435	-7.421514454	Macrophages	RRM2high	cell769
4.341824999	-7.040856782	Macrophages	RRM2high	cell770
6.951729288	-8.170756283	Macrophages	RRM2high	cell771
5.579955568	-5.391579094	DCs	RRM2high	cell772
10.184947	-6.376898709	Monocytes	RRM2high	cell773
5.346293916	-9.260386887	Macrophages	RRM2high	cell774
4.265674104	-8.052997056	Macrophages	RRM2high	cell775
6.385198583	-6.268979016	DCs	RRM2high	cell776
7.406002035	-7.989014092	Macrophages	RRM2high	cell777
4.823757639	-8.845334473	Macrophages	RRM2high	cell778
6.923287859	-8.313845101	Macrophages	RRM2high	cell779
7.085402002	-7.483445588	Macrophages	RRM2high	cell780
6.038403024	-8.182483616	Macrophages	RRM2high	cell781
3.784911146	-7.786876145	Macrophages	RRM2high	cell782
-1.676782499	2.945841846	CD8s	RRM2high	cell783
3.67947196	-7.292139473	Macrophages	RRM2high	cell784
6.521836271	-7.443663064	Macrophages	RRM2high	cell785
10.27504729	-6.319488946	Monocytes	RRM2high	cell786
3.743362894	-7.97535986	Macrophages	RRM2high	cell787
6.862290373	-8.274785939	Macrophages	RRM2high	cell788
-5.841879378	0.260888216	nonMalignant	RRM2high	cell789
11.05035209	-6.50018734	Monocytes	RRM2high	cell790
7.411017885	-8.21287531	Macrophages	RRM2high	cell791
5.67850398	-7.188146534	Macrophages	RRM2high	cell792
-5.942157755	0.055256513	nonMalignant	RRM2high	cell793
5.359615316	-7.409032765	Macrophages	RRM2high	cell794
10.70234584	-6.459999981	Monocytes	RRM2high	cell795
9.705491056	-6.616568032	Monocytes	RRM2high	cell796
3.860898962	-7.531285229	Macrophages	RRM2high	cell797
9.52459239	-7.217916432	Monocytes	RRM2high	cell798
11.16996478	-6.577046814	Monocytes	RRM2high	cell799
11.22640323	-6.546276513	Monocytes	RRM2high	cell800
6.366030206	-8.436496201	Macrophages	RRM2high	cell801
6.973152628	-8.018683377	Macrophages	RRM2high	cell802
7.42801856	-7.870963517	Macrophages	RRM2high	cell803
4.357840528	-7.174976292	Macrophages	RRM2high	cell804
3.935697069	-6.899011078	Macrophages	RRM2high	cell805
-5.637348185	0.330695686	nonMalignant	RRM2high	cell806
5.243175497	-8.330263558	Macrophages	RRM2high	cell807
9.8760538	-6.161214772	Monocytes	RRM2high	cell808
4.435857763	-8.019683781	Macrophages	RRM2high	cell809
3.779164304	-7.404178086	Macrophages	RRM2high	cell810
3.692997923	-7.338271561	Macrophages	RRM2high	cell811
8.88708209	-7.312165204	Monocytes	RRM2high	cell812
4.987662782	-7.303852025	Macrophages	RRM2high	cell813
4.727419367	-7.11874384	Macrophages	RRM2high	cell814
6.568028917	-7.767389241	Macrophages	RRM2high	cell815
10.10787391	-6.2065658	Monocytes	RRM2high	cell816
8.00362586	-7.856533948	Macrophages	RRM2high	cell817
4.084730615	-8.046040955	Macrophages	RRM2high	cell818
5.493916025	-7.056230012	Macrophages	RRM2high	cell819
4.197672834	-8.124344769	Macrophages	RRM2high	cell820
8.138715734	-6.875657502	Monocytes	RRM2high	cell821
3.844060411	-7.736795369	Macrophages	RRM2high	cell822
3.815010538	-7.951779309	Macrophages	RRM2high	cell823
6.67722558	-5.314803544	DCs	RRM2high	cell824
3.64080285	-7.314179841	Macrophages	RRM2high	cell825
4.427880277	-7.660559121	Macrophages	RRM2high	cell826
4.732402315	-6.853380147	Macrophages	RRM2high	cell827
4.917031755	-7.103450718	Macrophages	RRM2high	cell828
8.292448034	-7.567504349	Monocytes	RRM2high	cell829
8.199703207	-7.620212021	Macrophages	RRM2high	cell830
6.213939657	-7.342765751	Macrophages	RRM2high	cell831
8.39634036	-7.411071244	Monocytes	RRM2high	cell832
8.043156614	-7.963344517	Macrophages	RRM2high	cell833
4.802381982	-7.991827431	Macrophages	RRM2high	cell834
8.99356555	-6.597159806	Monocytes	RRM2high	cell835
6.612938394	-8.739515725	Macrophages	RRM2high	cell836
6.688763609	-4.998073044	DCs	RRM2high	cell837
4.890471449	-7.301879349	Macrophages	RRM2high	cell838
6.605799665	-7.489160004	Macrophages	RRM2high	cell839
5.07553195	-7.130284253	Macrophages	RRM2high	cell840
8.005129804	-7.920774403	Macrophages	RRM2high	cell841
-5.611222277	0.199034271	nonMalignant	RRM2high	cell842
6.026558389	-7.375023785	Macrophages	RRM2high	cell843
